total_sqft,price
1308,60.0
3060,350.0
1200,41.0
800,32.0
530,13.5
873,40.0
3000,145.0
1200,235.0
958,33.53
2072,160.0
2273,159.0
600,90.0
760,50.0
1090,43.5
2072,155.0
2666,230.0
1550,89.0
1251,50.0
1070,53.0
1200,45.0
1435,60.0
1400,45.0
2330,94.71
1200,60.0
1000,40.0
1655,62.89
3600,240.0
600,35.0
1175,50.0
1155,40.43
1200,98.0
1149,65.0
1610 - 1880,98.485
3200,375.0
1010,55.0
1718,119.0
650,20.0
1330,77.0
1200,68.0
1693,89.0
1249,165.0
1800,125.0
900,55.0
1020,46.0
1700,77.0
661,40.0
1280,60.16
1000,90.0
1170,48.0
933,58.0
1150,44.0
3633,550.0
1380,130.0
1050,64.8
1080,37.8
1303,90.0
1196,40.54
2500,180.0
1200,95.0
1250,41.0
1419,87.0
1200,49.0
1120,65.0
755 - 770,45.4
1245,75.0
3978,428.0
1093,34.0
1025,26.63
1345,97.0
1500,45.0
1180,86.0
1020,48.45
1800,85.0
3621,511.0
2008,170.0
1240,39.85
1020,55.0
2095,142.0
1362,62.63
694,30.84
1404,70.0
1192,47.0
1850,300.0
1050,35.0
1259,67.48
1000,34.0
985,49.97
850,60.0
1650,50.0
2400,320.0
1900,180.0
1367,86.0
1210,81.0
1190,48.6
1175,42.0
2800,400.0
1140,40.0
1095,33.6
782,19.55
1435,80.0
725,36.0
1600,88.0
1200,160.0
3205,300.0
720,95.0
1674,90.0
860,125.0
1243,46.0
1703,130.0
1350,71.55
1145,41.21
1216,75.0
1100,60.0
2425,201.0
2700,175.0
1196,40.54
1600,90.0
1510,47.57
3033,326.0
780,72.0
1194,47.0
1250,110.0
1480,169.0
1250,100.0
1350,160.0
620,48.0
1630,60.65
1020,45.0
1410,53.58
1181.7,100.0
1200,270.0
1691,113.0
1200,83.0
1200,60.0
1050,50.0
1300,77.99
1356,94.84
1338,103.0
500,20.0
1280,100.0
1531,51.77
11000,1600.0
620,23.5
1605,65.0
1917,110.0
1200,340.0
2750,943.0
1400,55.0
2625,175.0
1100,55.0
2041,128.0
2070,160.0
1110,59.0
1650,110.0
3565,255.0
1033,30.47
1142,65.0
1500,75.0
1502,50.0
1176,45.0
1063,32.8
1100,60.0
1044,85.0
5400,700.0
1216,60.0
1425,55.0
1200,150.0
1345,108.0
1248,130.0
1830,325.0
900,130.0
3600,245.0
1025,35.88
840,99.0
3050,90.0
1424,75.0
2500,268.0
1200,230.0
1285,45.0
1450,55.99
1160,70.0
2700,350.0
2000,95.0
1125,47.65
3900,175.0
1133,38.37
1240,60.0
1466,77.59
3870,411.0
1610,115.0
1220,56.0
1225,48.0
1300,54.0
1996,123.0
1320,55.0
1800,240.0
1835,175.0
1435,90.0
4097,400.0
1601,70.0
1257,93.0
3596,260.0
1309,95.0
1362,100.0
1115,55.0
1870,90.0
1322,61.99
1450,65.0
1185,67.0
1790,120.0
3450,208.0
1050,52.5
664 - 722,27.375
5400,750.0
775,39.0
1000,48.0
1183,77.25
1282,178.0
425,15.0
820,30.0
2230,792.0
1200,52.0
1151,43.6
1320,59.0
1450,68.0
1270,50.79
1847,123.0
1020,49.87
1650,95.0
2380,242.0
2400,78.0
1160,44.0
2805,154.0
1360,47.6
1089,49.0
1115,60.0
1215,45.0
1194,51.0
1536,104.0
1255,55.5
1571,83.0
900,70.0
1517,125.0
664,35.4
1230,58.0
1340,72.0
1175,29.38
3569,600.0
1240,43.1
151.11Sq. Yards,150.0
1470,44.1
525,29.25
1680,117.0
1000,35.0
1071,51.0
1512,80.0
3435,341.0
3144,455.0
1190,60.0
1550,80.0
1283,63.22
1325,73.0
1105,35.36
1600,74.5
400,35.0
700 - 900,41.145
1100,44.55
2099,147.0
1365,72.0
1485,132.0
1250,55.0
1290,56.12
1170,46.79
1328,91.06
1232,87.0
1180,88.5
1350,66.0
3602,280.0
2400,145.0
1020,32.0
1410,49.34
2159,120.0
1453,16.5
1200,66.0
1255,57.5
1074,42.79
1200,72.0
1170,35.41
596 - 861,31.315
1660,100.0
900,95.0
1850,175.0
510,34.0
1601,95.0
952,42.0
1166,65.0
2700,260.0
1900,97.0
1350,175.0
1520,96.0
2100,100.0
1175,50.0
1432,68.0
1005,39.77
1309,80.0
2251,370.0
1050,77.0
1100,53.0
2400,310.0
1565,56.34
940,56.0
1015,40.1
2400,360.0
1652,110.0
1100,52.0
2340,145.0
1084,179.0
1200,81.0
1400,69.0
2400,320.0
1020,27.43
1267,90.33
2439,185.0
1645,95.0
1100,75.0
1320,38.12
1000,29.7
5000,550.0
2500,58.0
2480,160.0
1086,44.5
416,18.0
1066,52.23
1730,93.0
1205,63.86
2500,175.0
960,55.0
1510,83.05
1600,90.0
2300,142.0
1000,63.0
1160,46.39
1553,58.23
3436,345.0
1134,45.0
600,80.0
2400,80.0
2400,143.0
1350,65.0
1032,42.0
1998,117.0
1225,48.0
1262,67.0
1842,115.0
1300,60.0
1070,38.6
950,33.0
1012,53.58
1000,70.0
1394,56.0
1450,85.0
527,35.0
1693,125.0
3122,235.0
1000,46.0
952,49.0
2050,270.0
1200,14.0
1410,64.0
1400,108.0
3056,100.0
1826,125.0
1689,103.0
1075,31.0
2500,1400.0
960,48.0
808,40.0
907,38.5
1300,55.0
1804,150.0
1350,81.0
1836,125.0
826,36.0
1200,68.0
3000,300.0
2400,405.0
1460,80.0
1200,140.0
965,56.0
2000,95.0
1395,70.0
1660,116.0
935,35.0
1180,39.0
1090,31.48
1204,82.0
2072,153.0
1056,65.0
985,62.0
1315,49.0
734,22.0
2900,200.0
2317,140.0
600,45.0
2200,115.0
656,25.0
400,11.5
666,36.8
3293,425.0
1174,47.0
1153,56.7
1000,90.0
2400,85.0
957,47.0
910,160.0
1060,50.0
1000,50.0
1843,88.0
1150,40.25
1230,31.37
3197,335.0
1703,130.0
1125,41.5
1516,65.0
1130,56.0
3596,279.0
1512,103.0
1491,88.0
1250,95.0
1650,90.75
1140,48.7
1200,110.0
1881,95.0
1100,56.57
2666,200.0
1500,50.0
1217,164.0
1197,50.0
2400,170.0
1345,60.0
1200,100.0
3230,165.0
1260,95.0
2750,240.0
1200,80.0
1650,52.0
600,45.0
1025,35.88
1925 - 2680,80.59
973,56.0
4110,590.0
2533,425.0
1007,75.0
615 - 985,39.99
1830,119.0
1077,50.0
672,27.0
1280,87.0
865,40.0
1000,33.0
1285,65.0
662,29.0
2297,269.0
3750,295.0
1850,95.0
1754,132.0
1200,150.0
2200,350.0
1567,100.0
1695,50.0
360,40.0
1150,69.44
1690,85.0
2350,210.0
1057,65.0
1320,91.0
2119,111.0
1125,48.0
2254,170.0
645,34.18
1050,52.08
1040,41.6
1700,194.0
1760,115.0
1138,128.0
984,45.91
1140,38.65
3596,200.0
1365,54.0
560,19.0
1404,75.0
1540,45.0
1050,39.0
360,37.0
1550,72.5
1653,93.0
1194,47.0
1471,75.0
700,35.0
812,38.25
1504,83.0
1450,75.0
957,54.5
460,13.0
900,128.0
1050,75.0
1820,85.0
1033,32.0
800,90.0
520,29.0
1165,88.5
1280,61.0
1950,230.0
600,58.0
1550,65.1
1392,130.0
1221,75.0
1000,19.0
1300,60.0
1065,31.5
1209,65.0
375,40.0
7800,2000.0
1929,101.0
1255,84.0
1035,31.05
1200,270.0
1650,101.0
1275,65.0
1128,65.58
1140,38.55
1200,200.0
1183,58.56
1155,39.0
1245,43.57
1000,38.0
1040,75.0
2062,140.0
1477,75.0
1050,85.0
1525,65.0
2000,120.0
1220,65.0
2388,195.0
1355,97.6
1141,62.0
1046,49.06
630,35.0
1247,62.35
3855,220.0
850,32.5
1120,36.0
800,285.0
1798,110.0
1180,45.0
1000,34.0
1216,82.0
900,65.0
1100,65.0
1842,115.0
1075,43.0
1495,88.0
1700,120.0
1564,103.0
1256,65.0
1047,89.0
1458,78.45
1063,61.17
7400,1850.0
1150,52.5
450,9.0
1360,45.0
1605,76.0
1200,205.0
1810,100.0
1250,48.5
1475,58.99
1100,125.0
850,25.4
1025,26.65
980,45.0
1428,70.0
1130,74.0
1592,125.0
2050,82.0
1407,83.87
4170,800.0
1585,84.0
1785,130.0
900,45.0
1350,160.0
1843,96.2
2375,260.0
1200,67.0
1113,52.0
1125,47.0
1200,56.0
1150,45.0
770,70.0
1181,57.0
1550,64.7
1200,86.0
1295,55.47
480,65.0
1506,95.0
1872,152.0
2900,240.0
1326,35.0
1040,33.28
1200,90.0
1020,48.0
1400,90.0
4000,160.0
812,26.0
1100,54.0
829,22.8
750,95.0
2700,350.0
1500,72.99
850,25.99
1180,60.0
5108,995.0
2215,150.0
1010,36.0
1350,60.0
1100,50.0
1450,62.93
1133,40.0
1564,100.0
640,10.5
2072,157.0
432,65.0
1460,51.1
600,35.0
1050,52.07
700,35.0
1200,66.0
654,38.0
1105,50.0
1800,150.0
1200,160.0
700,30.84
1000,51.0
3500,350.0
1240,63.0
1200,45.0
1400,80.0
1393,54.0
1140,50.0
1000,130.0
1640,70.0
1200,62.0
720,65.0
1650,68.0
2496,125.0
905,32.0
1600,125.0
1070,45.48
8400,1675.0
1200,100.0
1800,350.0
2600,115.0
1145,75.0
1495,55.0
1200,300.0
1400,53.0
1558,90.0
1007,53.0
902,25.26
1054,53.0
1135,39.73
996,49.0
1275,47.0
1250,75.0
2502,170.0
1394,52.0
1243,46.0
1216,75.0
1075,57.0
1200 - 2400,42.3
1500,120.0
1708,76.0
1500,250.0
1800,115.0
1532,65.0
1726,81.99
1220,54.89
1100,50.0
1530,40.0
840,28.0
1250,39.0
1030,35.0
1499,89.0
1280,55.0
1170,59.0
2646,99.0
1161,36.69
1633,72.0
1050,65.0
1650,309.0
540 - 565,13.26
418,11.5
905,50.0
1510,55.0
1390,60.47
1101,66.0
2736,130.0
2350,163.0
1056,55.0
1425,49.88
1450,70.0
1000,34.0
575,38.0
1350,47.24
2000,180.0
1770,90.0
3155,315.0
616,45.0
745,34.27
6500,104.0
2400,650.0
1547,103.0
1713,120.0
3300,430.0
1135,190.0
1856,180.0
1152,57.0
1100,46.75
2357,135.0
1820,95.0
1865,139.0
1240,65.0
1360,75.0
4200,255.0
1450,63.51
1139,72.0
1565,56.0
1200,165.0
600,77.0
1200,39.0
1855,140.0
1100,55.0
1350,65.0
2266,207.0
660,23.0
1490,150.0
1083,48.0
1232,83.0
1550,86.8
1227,70.0
1059,68.0
545,29.0
1152,54.0
870,45.0
1210,78.0
663,46.1
1464,135.0
1365,80.0
1704,120.0
1390 - 1600,60.55
1256,73.0
883,49.0
1080,45.0
497,25.0
1073,52.36
3000,250.0
1300,32.0
662,45.0
1200,75.0
1550,75.0
1707,171.0
1310,80.43
1577,65.0
1324,65.0
1786,106.0
1174,75.0
565,33.0
1400,95.0
635,28.0
3000,400.0
1368,54.71
1450,55.0
1045,48.0
1128,65.4
1125,54.0
1195,62.38
630,70.0
1350,105.0
1740,120.0
877,29.0
1770,68.0
450,15.0
1000,55.0
1300,78.0
1300,42.0
985,40.39
1045,42.0
1250,62.4
2400,130.0
1194,46.0
1420,68.0
1720,83.0
1530,74.4
1200,66.0
1570,88.0
1157,74.0
535,20.0
1120,39.2
1150,60.0
2400,200.0
1215,68.0
1444,75.97
2003,200.0
1100,70.0
900,42.0
1372,43.9
4500,150.0
1180,55.5
1096,39.0
2504,138.0
1350,47.25
420,23.5
1832,116.0
1380,130.0
940,40.0
4290,625.0
1020,29.45
2500,81.0
1400,45.0
1675,65.0
708,32.0
1123,36.0
1100,49.49
1225,71.05
1683,140.0
410,15.0
2400,300.0
1350,90.0
1475,80.0
1120,49.0
1150,42.0
1165,85.0
1756,134.0
1409,95.0
1212,56.9
1140,26.49
2087.01,115.0
750 - 800,34.1
1700,118.0
1660 - 1805,91.855
1110,52.0
1000,28.88
1550,160.0
2704,105.0
3760,280.0
1600,140.0
1205,64.47
1418,105.0
1650,82.0
1200,139.0
1150,38.0
3071,300.0
2400,100.0
850,34.0
1580,83.74
1216,84.03
381,28.0
4600,200.0
1040,55.0
2429,210.0
1260,49.0
1498,74.9
1200,65.0
1355,72.9
1450,65.0
1860,168.0
1240,70.0
1300,55.0
2500,245.0
1950,120.0
1625,145.0
1200,30.0
1101,66.0
1216,72.5
1250,50.0
2100,70.0
1470,54.0
1365,76.18
1364,64.79
1180,59.47
1800,130.0
1350,42.0
1573,98.0
1620,95.0
1072,42.87
560,21.0
1156,46.0
1336,86.0
1200,20.0
3400,235.0
1608,54.51
4000,441.0
1215,40.0
1100,166.0
1517,100.0
1565,69.0
1680,250.0
2025,115.0
1057,34.71
3850,650.0
1044,34.0
1695,125.0
1635,61.0
1140,56.0
1150,35.0
1110,110.0
1163,64.08
1418,65.0
1155,60.0
1115,78.0
2250,180.0
1020,48.45
1485,78.0
1920,250.0
1350,45.0
1209,100.0
1089,43.55
1445,82.0
1250,50.0
1500,95.0
1705,75.0
2200,160.0
2925,936.0
1800,110.0
7200,900.0
1830,90.0
1450,58.0
1220,56.0
1259,69.45
1260,73.0
2500,120.0
1919,121.0
1400,160.0
2050,120.0
1050,103.0
1000,60.0
1640,86.8
1488,65.0
1265,53.12
1640,120.0
1719.3,88.0
1200,130.0
1180,70.0
1700,110.0
1464,56.0
1800,68.0
1495,300.0
1225,62.0
1050,68.0
1691,120.0
2250,199.0
3700,314.0
1244,130.0
750,120.0
1190,42.25
1243,46.0
765,37.49
730,52.0
1405,169.0
1350,45.9
500,18.0
1200,55.0
1165,33.64
1400,57.0
4800,420.0
1668,120.0
700,35.0
1485,66.0
700,41.0
1346,100.0
1075,47.0
1050,43.5
1800,53.0
1609,115.0
770,35.0
1076,50.0
1052,51.0
1000,35.0
1000,28.88
1262,83.0
720,48.0
500,16.0
3500,700.0
1600,180.0
1251,53.0
1050,175.0
1140,49.0
1157,47.32
648,34.0
1197,78.0
1500,51.04
1185,51.15
2400,125.0
1397,105.0
1175,47.0
900,60.0
2710,170.0
1720,126.0
1756,307.0
602,38.0
1770,180.0
930,150.0
1295,43.9
1200,46.5
1100,45.0
1194,46.0
720,32.0
1476,105.0
1056,65.0
825,35.0
1860,130.0
1063,40.0
697,35.0
2400,230.0
1200,36.0
1835,160.0
1365 - 1700,79.465
1147,75.0
1360,47.59
3400,265.0
1080,64.0
1010,40.4
2600,523.0
1270,95.0
1100,61.0
1410,92.0
1065,41.38
1200,36.0
1315,65.0
1650,200.0
1140,43.0
960,45.0
800,29.0
1225,47.0
1020,45.0
750,27.0
3000,550.0
535,35.0
1035,60.0
1020,29.45
1315,64.0
1350,130.0
1075,48.0
1450,50.0
1806,150.0
1350,99.0
1282,178.0
1929,103.0
1100,72.0
1800,110.0
1223,42.81
1664,69.89
1360,47.59
1158,67.0
1420,58.0
1268,127.0
1308,75.0
1485,140.0
1067,33.99
2000,100.0
2450,330.0
1152,42.0
1525,62.82
935,32.72
1465,88.0
1198,65.0
1145,63.0
1000,42.0
400,11.5
3420,410.0
1310,63.22
1861,92.0
1265,65.0
1280,75.0
1279,53.76
1200,66.0
680,60.0
1590,57.0
1837,142.0
1703,130.0
1293,80.0
700,35.0
1450,75.0
1030,57.0
1570,65.93
1000,60.0
1075,37.0
1091,33.82
2210,165.0
1738,110.0
1640,262.0
1205,56.58
1009,30.27
1200,240.0
3362,249.0
1410 - 1710,83.3
1600,140.0
960,55.0
1330,46.55
1024,32.0
1196,40.54
800,29.5
2650,260.0
1080,60.0
1150,55.0
1286,68.0
2990,198.0
1150,90.0
1310,111.0
1352,72.0
1307,50.0
1500,89.45
1500,90.0
1079 - 1183,55.975
1600,69.1
2800 - 2870,241.0
682,36.23
2500,420.0
1650,85.5
1850,120.0
2000,85.0
982,25.0
2015,325.0
1702,115.0
1250,79.0
1240,40.54
1050,110.0
1023,52.59
1541,181.0
1275,105.0
1230 - 1290,71.195
1580,125.0
1343,75.0
1365,52.81
1047,72.0
1187,42.0
1050,147.0
560,90.0
1000,120.0
1200,260.0
1075,45.0
2048,206.0
1090,57.0
1119,48.5
1355,58.25
1445,86.69
1314,120.0
6500,1400.0
1165,64.08
943 - 1220,38.665
1787,107.0
3600,330.0
1200,100.0
1020,29.45
1797,95.0
1205,58.0
1095,55.85
1560,98.0
1200,68.0
1200,200.0
1450,65.0
1496,718.0
1935,122.0
1016,45.0
1816,119.0
1680,125.0
2041 - 2090,91.915
1220,63.0
3000,160.0
980,86.0
1200,210.0
1250,60.0
1424,80.0
1297,49.9
1300,170.0
1290,89.9
1720,130.0
1200,199.0
2320,160.0
1237,78.0
1720,98.97
1224,45.0
1780,107.0
4700,800.0
1800,93.0
1139,56.5
588,88.2
700,35.0
1150,52.0
1330,51.83
2732,194.0
965,38.0
1600,95.0
1464,56.0
3100,400.0
1075,45.0
1840,95.0
1223,39.14
1170,44.0
3630,207.0
950,35.0
5400,400.0
865,40.0
2400,89.0
1169,75.0
1206,40.0
10961,80.0
1683,110.0
1250,44.0
3150,218.0
1200,140.0
1234.6,104.0
492,40.0
600,27.0
1902,89.0
1200,125.0
1639,77.89
1214,67.0
565,15.0
2520,378.0
1386,85.0
1535,60.0
1720,175.0
1370,54.79
1655,90.0
1200,52.0
1610,68.0
2200,130.0
1200,66.0
1105,80.0
753,59.5
1655,108.0
1700,250.0
770,30.0
1210,69.0
965,37.15
700,41.0
1740,95.0
1310,37.84
1763.25,98.0
1900,150.0
1000,150.0
1450,55.0
1836,148.0
1160,75.0
1153,43.0
1285,55.0
2500,400.0
1194,47.0
1257,105.0
1200,56.72
527 - 639,28.275
1240,79.0
1294,52.0
1095,45.0
1145,46.0
1826,130.0
1314,60.0
1900,120.0
1040,36.84
1290,85.0
1200,130.0
1325,47.0
2600,195.0
1129,44.0
645 - 936,42.295
1075,52.0
1108,48.0
810,25.5
1155,65.0
3900,260.0
2367,375.0
1550,98.0
1100,38.0
1452,54.2
1141,54.0
1464,56.0
1500,67.49
456,15.0
1200,125.0
3122,245.0
760,37.49
2400,480.0
800,32.0
1180,71.22
775,29.5
1145,49.5
1060,42.5
3900,415.0
1420,75.0
2439,190.0
1200,300.0
1111,49.43
984,125.0
1200,42.0
1247,47.39
1050,77.47
1550,85.0
1270,80.0
1012,65.0
970,34.0
933,55.0
1200,76.13
1148,69.0
1463,61.45
1719,110.0
1350,88.0
1250,47.0
1700,50.0
4320,821.0
1200,75.0
1030,44.0
1420,70.0
9600,1800.0
1703,126.0
1210,80.0
1210,50.0
3000,264.0
1398,51.0
1335,110.0
1255,52.32
540,85.0
1213,36.37
1240,42.04
1076,78.0
1320,90.0
1216,80.0
1100,42.0
1183,77.3
656,38.77
534,19.65
1285,45.0
2087.01,135.0
1161,59.0
1306,65.0
2249.81,245.0
1504,67.0
645,39.0
1230,68.0
1100,42.0
1000,14.0
1260,62.0
1817,102.0
3626,785.0
1180,124.0
1050,55.0
2900,225.0
2110,120.0
500,17.5
1930,75.0
4560,430.0
1505,64.0
2400,750.0
890,27.0
1200,36.0
849,25.4
1555,100.0
600,85.0
1057,30.0
1680,122.0
799,35.0
1450,75.0
1819,100.0
1135,56.74
2020,160.0
2700,170.0
1730,72.6
1950,125.0
1077,34.46
1706,115.0
3000,300.0
1093,37.0
2750,142.0
1340,101.0
984,59.0
1135,68.0
2400,344.0
1155,39.0
700,35.0
1150,42.0
1385,69.25
2061,175.0
1335,73.43
1015,60.0
3000,150.0
1108,63.0
1180,105.0
1445,83.0
1500,65.0
1Grounds,48.0
1085,46.5
1050,52.08
2760,290.0
1330,49.0
845,45.82
1762,112.0
1303,80.0
1560,125.0
1110,29.97
1290,45.33
1160 - 1315,49.49
1780,88.0
1636,83.0
2557,170.0
1332,101.0
7500,1500.0
1012,59.0
1192,53.5
795,32.54
1213,48.0
1489,88.0
1200,62.0
1140,28.5
1200,55.08
1200,36.0
2640,225.0
1650,94.0
1245,120.0
1224,67.0
1235,52.76
1200,45.6
1342,75.0
600,79.0
1800,80.0
2280,615.0
2440,415.0
1130,46.33
1186,72.0
1295,64.0
1535,85.0
905,65.0
1447,75.97
1165,40.0
1328,107.0
1485,110.0
1475,59.0
1175,35.0
1245,100.0
720,95.0
985,49.97
4000,800.0
1395,63.0
706 - 716,42.65
630,40.5
2400,88.0
1170,40.0
2500,181.0
1100,49.5
3560,318.0
900,55.0
1160,33.51
1180,55.0
1441,95.0
1115,50.0
1825,145.0
1489,101.0
2800,365.0
1278,62.71
1223,42.81
1065,50.92
1190,64.0
1130,63.0
1430,87.8
1900,90.0
1104,34.22
1240,45.88
1140,62.0
1194,47.0
1464,56.0
3508,425.0
1700,105.0
2658,189.0
1600,90.0
3400,275.0
1508,75.0
645,41.0
1046,60.0
1200,230.0
1500,300.0
3000,300.0
1079,32.37
975,50.0
1050,51.0
1200,350.0
1903,165.0
2940Sq. Yards,232.0
1200,38.0
2996,200.0
3400,200.0
2000,312.0
1453,160.0
1092,43.0
1400,75.0
1416,85.0
1602,75.0
1100,41.0
1760,110.0
3800,235.0
1037,36.28
1384,76.18
551,30.0
2400,1250.0
500,70.0
900,27.98
1415,74.0
1400,44.8
1300,52.0
2850,460.0
1030,75.0
883,39.0
550,16.0
1800,55.0
10000,1950.0
1210,77.0
2000,90.0
1100,58.0
1780,100.0
950,55.0
1050,60.0
1370,38.36
3951,230.0
2500,112.0
1050,49.5
1843,87.54
1200,175.0
1186,76.0
560,45.0
2357,135.0
1200,160.0
1823,103.0
1310,90.0
1520,60.0
1610,74.03
1500,78.57
1400,80.0
1625,120.0
1500,265.0
900,24.0
1100,32.0
1000,50.0
2774,197.0
994,54.67
1455,75.0
1200,79.0
1172,75.0
1935,102.0
1856,106.0
2392,249.0
900,35.0
1757,98.0
1027,44.0
1626,85.0
1200,54.0
1559,81.55
1190,50.0
1200,72.0
1174,74.0
1140,65.0
1603,125.0
1278,70.0
2180,285.0
1085,50.0
1195,61.36
450,30.0
6500,1400.0
550,11.5
1165,45.0
3000,301.0
1452,60.0
702,52.0
1020,42.83
1340,65.0
1125,54.8
1160,40.53
1050,50.0
1960,138.0
1200,52.0
1200,220.0
3496,262.0
975,32.0
1700,125.0
1800,230.0
612,47.0
1275,69.0
650,40.0
1495,110.0
1200,48.0
3750,295.0
1679,94.86
1450,75.0
1210,82.0
1300,51.0
1165,49.61
1623,155.0
1115,35.8
450,20.0
1170,62.0
2065,248.0
1700,126.0
1080,160.0
1245,55.0
1017,66.0
650,80.0
1242,75.0
1792,104.0
1275,55.0
1200,260.0
2400,408.0
605,22.0
1200,115.0
1450,79.0
1232,96.0
1800,70.0
900,52.3
1200,40.0
2100,204.0
1065,42.6
1075,48.38
1508,240.0
780,31.0
1070,42.79
1464,56.0
1910,150.0
1280,120.0
1530,64.0
2439,170.0
1088,43.5
1174,78.0
1587,73.8
1045,55.0
1304,69.97
1100,65.0
1482,68.9
2125,107.0
1000,65.0
1194,45.0
1200,42.0
1070,32.99
1100,46.5
1270,65.0
1000,31.0
1246,69.0
1529,51.77
1185,42.0
1060,46.0
1319,37.75
991,64.0
662,38.0
1200,110.0
1400,78.0
1575,80.0
600,65.0
717,78.0
1319,42.0
2000,300.0
600,85.0
940,48.0
600,45.0
985,25.12
500,55.0
1349,56.7
3117,261.0
1844,95.0
1830,150.0
2275,185.0
1791 - 4000,246.0
1140,49.11
900,79.0
2648,238.0
5400,700.0
1372,48.02
1455,45.0
1100,38.0
1295,55.47
1475,80.0
1788,164.0
1243,46.0
1855,140.0
1850,120.0
1315,60.0
1216,73.0
1721,93.0
1059,62.0
1184,55.0
1400,175.0
2223,300.0
1480,75.0
635,28.0
2400,228.0
1500,87.0
1143,34.2
3200,350.0
3170,250.0
4800,420.0
1485,59.4
1640,251.0
1655,70.5
900,41.0
1600,69.0
1163,68.0
45.06Sq. Meter,18.0
1654,97.8
799 - 803,33.645
2100,1000.0
1685,101.0
1540,80.0
1265,72.0
1200,38.4
1300,80.0
1009,65.0
1540,65.0
1735,105.0
2500,300.0
497,20.0
2480,265.0
1142,35.0
1215,46.8
1070,48.0
1125,32.49
1125,32.49
1575,85.0
1360,77.61
1710,85.0
1200,34.65
2185,120.0
2400,135.0
1195,35.84
1246,67.0
1012,45.0
998,65.0
2400,250.0
1130,85.0
1744,210.0
2733,259.0
1354,98.0
3300,450.0
1389,94.0
2970,130.0
2560,310.0
1172,75.0
500,75.0
1495,60.0
1738,57.35
1315,50.0
1270,73.0
1160,52.2
1450,67.0
470,21.0
1040,78.0
1205,29.0
1215,50.0
1135,58.0
1224,48.95
664,34.0
1160,42.0
1200,105.0
1220,35.2
1328,69.0
975,45.0
1907,200.0
900,72.0
1330,80.0
2330,175.0
1222,95.0
4446,410.0
2100,135.0
3335,290.0
3150,290.0
1320,95.0
820,140.0
8000,550.0
2400,500.0
1330,46.55
2000,130.0
1244,55.0
1000,50.0
1400,45.0
1000,35.0
1056,250.0
1250,50.0
2470 - 2790,188.0
1225,48.0
2790,198.0
2800,365.0
1683,80.0
1250,54.0
1305,110.0
3009,331.0
1150,57.5
1654,70.0
4500,225.0
1890,125.0
1069,55.0
750,18.5
675,140.0
2400,177.0
1200,240.0
1410,280.0
1680,130.0
3500,500.0
1700,93.5
2200,150.0
1595,105.0
1480,100.0
1092,95.0
1866,245.0
3895,390.0
1683,115.0
545,22.34
1340,73.0
1100,53.0
2000,200.0
1185,56.0
1025,27.68
1730,95.0
1450,88.6
1862,110.0
4000,578.0
2430,180.0
783 - 943,40.55
1170,50.0
1075,50.0
1060,34.0
850,32.0
935,45.9
1905,86.0
2000,300.0
1125,47.0
600,75.0
1500,105.0
1725,85.0
1120,36.0
1750,75.0
2000,77.0
1745,98.0
750,95.0
1270,55.25
5384,420.0
1180,72.0
1130,75.0
2774,197.0
1723,95.0
1175,70.5
1607,112.0
1334,62.0
2800,130.0
1138,128.0
1113,70.0
1300,58.0
2400,350.0
1200,60.0
1900,190.0
5150,559.0
1200,290.0
2956,234.0
1100,165.0
1398,97.0
1152,66.0
1200,325.0
1110,44.95
1116,47.0
1061,33.84
620,86.8
1300,52.0
1270,57.0
966,50.0
1200,110.0
1320,249.0
3596,297.0
1630,131.0
600,72.0
600,60.0
1202,65.0
1200,250.0
1300,80.0
1200,330.0
1360,70.0
1155,69.18
2378,310.0
1011,38.0
1203,72.0
1645,113.0
1364,50.0
1200,36.0
1050,41.0
1365,66.0
1252,70.0
1221,65.0
1065,58.0
1270,55.25
1032,45.0
2900,325.0
1515,69.0
1427,52.0
940,50.0
800,95.0
1460,80.0
2275,175.0
1522,90.0
3210,380.0
1185,42.67
5425,275.0
1800,125.0
940,44.0
1200,135.0
1530,71.0
1050,48.0
929,49.0
3750,145.0
1530,75.0
900,48.0
978,34.22
4041,345.0
770,43.82
1066,55.0
635,28.0
1015,45.0
1175,54.05
1200,130.0
1188,50.0
2400,700.0
620,25.0
1210,75.0
1000,90.0
1500,99.0
1800,190.0
1185,43.66
1600,130.0
1100,28.0
1300,69.23
1100,68.0
860,28.93
1007,64.0
1100,48.0
1187,38.0
1150,72.0
2400,252.0
1180,41.94
1820,85.2
1200,180.0
2400,775.0
3628,246.0
1430,70.0
700,40.0
1200,70.0
1165,40.77
1569,118.0
1950,95.0
1200,70.0
2437,125.0
950,46.7
1685,115.0
3270,205.0
1314,110.0
1250,40.0
1130,68.0
1200,122.0
890,160.0
857,95.0
2247,145.0
1550,85.0
1715,100.0
1053,53.0
1200,50.0
1800,230.0
2400,97.0
1245,60.0
1320,160.0
3940,265.0
1241,65.0
2980,260.0
600,130.0
1090,57.0
1390,50.0
600,175.0
2750,275.0
1100,52.97
1350,103.0
800,55.0
1787,116.0
2400,220.0
3700,325.0
1691,93.01
2119,111.0
2325,95.0
570,80.0
1896,102.0
1540,48.51
1244,95.0
1365,65.0
580,27.5
1355,83.87
1500,180.0
1513,62.0
1175,41.13
2087,139.0
2273,145.0
2050,150.0
1200,75.0
1190,59.0
600,85.0
1019,49.86
1830,133.0
4278,299.0
